 61, 63, 66, 66, 73, 73, 78, 75, 73, 78, 70, 77, 84, 81, 81, 81,Mei
 56, 55, 63, 68, 70, 71, 72, 73, 71, 75, 75, 79, 79, 80, 80, 81,Mei
 56, 59, 62, 63, 69, 68, 72, 71, 73, 71, 73, 75, 81, 79, 80, 81,Mei
 59, 60, 63, 67, 71, 72, 74, 76, 74, 76, 76, 78, 80, 81, 82, 82,Mei
 52, 56, 58, 60, 66, 69, 70, 71, 70, 71, 74, 74, 77, 80, 79, 82,Mei
 45, 51, 50, 56, 61, 62, 65, 68, 65, 68, 70, 72, 75, 78, 77, 79,Mei
 50, 53, 56, 57, 63, 66, 66, 68, 67, 69, 71, 72, 76, 77, 78, 79,Mei
 47, 51, 56, 58, 62, 65, 67, 68, 70, 68, 64, 71, 73, 76, 79, 77,Mei
 44, 46, 51, 54, 59, 60, 63, 65, 65, 70, 67, 70, 73, 75, 75, 78,Mei
 52, 56, 57, 60, 63, 67, 68, 70, 68, 69, 71, 74, 70, 78, 77, 78,Mei
 49, 52, 54, 57, 60, 63, 66, 68, 66, 68, 69, 71, 74, 75, 75, 77,Mei
 63, 67, 67, 68, 73, 75, 76, 75, 74, 76, 76, 77, 79, 81, 83, 81,Mei
 39, 47, 51, 53, 59, 61, 63, 65, 63, 65, 67, 68, 71, 72, 75, 76,Mei
 55, 58, 61, 63, 70, 70, 71, 73, 70, 70, 71, 73, 78, 77, 74, 79,Mei
 56, 59, 61, 67, 68, 69, 71, 73, 70, 74, 73, 71, 77, 78, 78, 79,Mei
 56, 57, 60, 63, 68, 69, 69, 72, 70, 71, 70, 74, 79, 77, 79, 79,Mei
 43, 48, 49, 54, 59, 64, 63, 67, 62, 66, 67, 69, 72, 74, 73, 77,Mei
 18, 24, 28, 34, 39, 44, 46, 49, 50, 54, 55, 57, 63, 63, 66, 69,Mei
 65, 67, 71, 71, 73, 75, 77, 77, 73, 75, 75, 76, 80, 80, 82, 83,Mei
 36, 41, 45, 49, 53, 55, 58, 60, 59, 61, 63, 68, 69, 74, 72, 74,Mei
 51, 53, 56, 59, 63, 65, 66, 68, 69, 68, 73, 71, 77, 75, 79, 76,Mei
 78, 79, 78, 81, 82, 81, 83, 83, 81, 83, 82, 83, 85, 86, 86, 85,Mei
 54, 57, 57, 61, 65, 69, 68, 71, 67, 70, 72, 71, 75, 75, 78, 80,Mei
 41, 46, 47, 49, 56, 59, 60, 63, 62, 64, 66, 68, 71, 73, 75, 75,Mei
 0, 7, 13, 19, 28, 31, 35, 43, 41, 45, 47, 50, 56, 60, 61, 62,Mei
 50, 54, 55, 59, 62, 64, 65, 67, 66, 67, 69, 71, 73, 75, 76, 76,Mei
18, 23, 28, 33, 39, 44, 46, 50, 49, 51, 54, 56, 60, 63, 67, 67,Mei
 141, 138, 134, 130, 129, 126, 124, 121, 115, 113, 111, 112, 110, 109, 106, 104,Mei
